"","date","t2m","site"
"52517",2020-05-06 05:00:00,-35.4,"AY-893760-99999"
"52618",2020-05-06 06:00:00,-34.2,"AY-893760-99999"
"52719",2020-05-06 17:00:00,-29.4,"AY-893760-99999"
"52817",2020-05-06 22:00:00,-25.6,"AY-893760-99999"
"52916",2020-05-07 03:00:00,-24,"AY-893760-99999"
"53018",2020-05-07 10:00:00,-28.5,"AY-893760-99999"
"53118",2020-05-07 12:00:00,-28,"AY-893760-99999"
"53217",2020-05-07 15:00:00,-31.3,"AY-893760-99999"
"53318",2020-05-07 20:00:00,-30.9,"AY-893760-99999"
"53416",2020-05-08 08:00:00,-35.8,"AY-893760-99999"
"53517",2020-05-08 13:00:00,-37.3,"AY-893760-99999"
"53619",2020-05-08 15:00:00,-37.6,"AY-893760-99999"
"53716",2020-05-08 18:00:00,-38.2,"AY-893760-99999"
"53816",2020-05-09 01:00:00,-39.8,"AY-893760-99999"
"53918",2020-05-09 13:00:00,-28.2,"AY-893760-99999"
"54016",2020-05-09 18:00:00,-25.7,"AY-893760-99999"
"54117",2020-05-09 23:00:00,-25.1,"AY-893760-99999"
"54217",2020-05-10 04:00:00,-29.1,"AY-893760-99999"
"54316",2020-05-10 21:00:00,-21.9,"AY-893760-99999"
"54416",2020-05-11 04:00:00,-22.9,"AY-893760-99999"
"54517",2020-05-11 09:00:00,-23.2,"AY-893760-99999"
"54617",2020-05-11 16:00:00,-23.4,"AY-893760-99999"
"54717",2020-05-11 21:00:00,-26.7,"AY-893760-99999"
"54818",2020-05-12 02:00:00,-30.8,"AY-893760-99999"
"54918",2020-05-12 09:00:00,-32.5,"AY-893760-99999"
"55018",2020-05-12 14:00:00,-34.3,"AY-893760-99999"
"55117",2020-05-12 15:00:00,-33.5,"AY-893760-99999"
"55219",2020-05-12 19:00:00,-34.6,"AY-893760-99999"
"55317",2020-05-13 02:00:00,-37.4,"AY-893760-99999"
"55419",2020-05-13 12:00:00,-37.2,"AY-893760-99999"
"55518",2020-05-13 13:00:00,-37.6,"AY-893760-99999"
"55618",2020-05-13 17:00:00,-36.2,"AY-893760-99999"
"55718",2020-05-14 05:00:00,-31.4,"AY-893760-99999"
"55819",2020-05-14 12:00:00,-37.3,"AY-893760-99999"
"55917",2020-05-14 17:00:00,-37.5,"AY-893760-99999"
"56019",2020-05-14 22:00:00,-32.4,"AY-893760-99999"
"56118",2020-05-15 05:00:00,-38,"AY-893760-99999"
"56217",2020-05-15 12:00:00,-26.8,"AY-893760-99999"
"56318",2020-05-15 15:00:00,-29.4,"AY-893760-99999"
"56417",2020-05-15 20:00:00,-35.7,"AY-893760-99999"
"56516",2020-05-16 08:00:00,-39,"AY-893760-99999"
"56617",2020-05-16 15:00:00,-36.8,"AY-893760-99999"
"56717",2020-05-16 20:00:00,-30,"AY-893760-99999"
"56816",2020-05-17 01:00:00,-32,"AY-893760-99999"
"56917",2020-05-17 13:00:00,-34.3,"AY-893760-99999"
"57017",2020-05-17 18:00:00,-40.7,"AY-893760-99999"
"57117",2020-05-17 23:00:00,-40.8,"AY-893760-99999"
"57218",2020-05-18 01:00:00,-42.7,"AY-893760-99999"
"57316",2020-05-18 06:00:00,-44.3,"AY-893760-99999"
"57418",2020-05-18 11:00:00,-46.3,"AY-893760-99999"
"57517",2020-05-18 16:00:00,-46.7,"AY-893760-99999"
"57616",2020-05-18 18:00:00,-47.1,"AY-893760-99999"
"57717",2020-05-18 23:00:00,-45.1,"AY-893760-99999"
"57818",2020-05-19 02:00:00,-44.8,"AY-893760-99999"
"57916",2020-05-19 11:00:00,-42.6,"AY-893760-99999"
"58017",2020-05-19 16:00:00,-45.6,"AY-893760-99999"
"58117",2020-05-19 21:00:00,-42.2,"AY-893760-99999"
"58216",2020-05-19 22:00:00,-41.7,"AY-893760-99999"
"58317",2020-05-20 04:00:00,-39.6,"AY-893760-99999"
"58417",2020-05-20 09:00:00,-40,"AY-893760-99999"
"58517",2020-05-20 14:00:00,-40.6,"AY-893760-99999"
"58617",2020-05-20 15:00:00,-40.8,"AY-893760-99999"
"58718",2020-05-20 19:00:00,-40.8,"AY-893760-99999"
"58816",2020-05-20 21:00:00,-42,"AY-893760-99999"
"58918",2020-05-21 02:00:00,-44.3,"AY-893760-99999"
"59018",2020-05-21 09:00:00,-45.1,"AY-893760-99999"
"59118",2020-05-21 14:00:00,-36.9,"AY-893760-99999"
"59217",2020-05-21 19:00:00,-34,"AY-893760-99999"
"59318",2020-05-21 23:00:00,-35.3,"AY-893760-99999"
"59416",2020-05-22 14:00:00,-32.7,"AY-893760-99999"
"59517",2020-05-22 22:00:00,-32.1,"AY-893760-99999"
"59617",2020-05-23 02:00:00,-30.1,"AY-893760-99999"
"59717",2020-05-23 05:00:00,-30.4,"AY-893760-99999"
"59818",2020-05-23 12:00:00,-29.3,"AY-893760-99999"
"59917",2020-05-23 15:00:00,-31,"AY-893760-99999"
"60017",2020-05-23 22:00:00,-34.5,"AY-893760-99999"
"60118",2020-05-24 05:00:00,-38.3,"AY-893760-99999"
"60219",2020-05-24 10:00:00,-38.6,"AY-893760-99999"
"60316",2020-05-24 15:00:00,-34.3,"AY-893760-99999"
"60417",2020-05-24 20:00:00,-36.6,"AY-893760-99999"
"60518",2020-05-25 08:00:00,-38.5,"AY-893760-99999"
"60616",2020-05-25 13:00:00,-37.5,"AY-893760-99999"
"60717",2020-05-25 18:00:00,-36,"AY-893760-99999"
"60819",2020-05-25 20:00:00,-36.5,"AY-893760-99999"
"60916",2020-05-26 01:00:00,-37.1,"AY-893760-99999"
"61016",2020-05-26 04:00:00,-36.5,"AY-893760-99999"
"61119",2020-05-26 13:00:00,-26,"AY-893760-99999"
"61217",2020-05-26 18:00:00,-31.7,"AY-893760-99999"
"61317",2020-05-27 06:00:00,-34.8,"AY-893760-99999"
"61419",2020-05-27 11:00:00,-37.8,"AY-893760-99999"
"61517",2020-05-27 16:00:00,-40,"AY-893760-99999"
"61617",2020-05-27 21:00:00,-39.1,"AY-893760-99999"
"61719",2020-05-27 23:00:00,-38.2,"AY-893760-99999"
"61817",2020-05-28 04:00:00,-38.7,"AY-893760-99999"
"61917",2020-05-28 09:00:00,-30.9,"AY-893760-99999"
"62019",2020-05-28 11:00:00,-29.8,"AY-893760-99999"
"62116",2020-05-28 14:00:00,-26.6,"AY-893760-99999"
"62216",2020-05-28 15:00:00,-25.3,"AY-893760-99999"
"62319",2020-05-28 16:00:00,-23.7,"AY-893760-99999"
"62417",2020-05-28 21:00:00,-34.9,"AY-893760-99999"
"62517",2020-05-29 02:00:00,-34.7,"AY-893760-99999"
"62618",2020-05-29 09:00:00,-31,"AY-893760-99999"
"62718",2020-05-29 13:00:00,-28.5,"AY-893760-99999"
"62817",2020-05-29 14:00:00,-25,"AY-893760-99999"
"62918",2020-05-29 19:00:00,-16.6,"AY-893760-99999"
"63019",2020-05-30 00:00:00,-16.2,"AY-893760-99999"
"63117",2020-05-30 02:00:00,-16.4,"AY-893760-99999"
"63218",2020-05-30 07:00:00,-20.2,"AY-893760-99999"
"63318",2020-05-30 12:00:00,-23,"AY-893760-99999"
"63417",2020-05-30 14:00:00,-23.4,"AY-893760-99999"
"63517",2020-05-30 17:00:00,-25.1,"AY-893760-99999"
"63617",2020-05-30 19:00:00,-25.7,"AY-893760-99999"
"63717",2020-05-31 12:00:00,-25.6,"AY-893760-99999"
"63819",2020-05-31 17:00:00,-21.8,"AY-893760-99999"
"63918",2020-05-31 22:00:00,-25.3,"AY-893760-99999"
"64016",2020-06-01 05:00:00,-28.5,"AY-893760-99999"
"64119",2020-06-01 10:00:00,-26.9,"AY-893760-99999"
"64216",2020-06-01 15:00:00,-19.3,"AY-893760-99999"
"64317",2020-06-01 20:00:00,-21,"AY-893760-99999"
"64417",2020-06-01 22:00:00,-21.3,"AY-893760-99999"
"64517",2020-06-02 08:00:00,-22.8,"AY-893760-99999"
"64617",2020-06-02 13:00:00,-23.1,"AY-893760-99999"
"64717",2020-06-02 15:00:00,-23.5,"AY-893760-99999"
"64816",2020-06-02 20:00:00,-24.6,"AY-893760-99999"
"64917",2020-06-03 01:00:00,-25.5,"AY-893760-99999"
"65017",2020-06-03 03:00:00,-25.7,"AY-893760-99999"
"65117",2020-06-03 04:00:00,-26.1,"AY-893760-99999"
"65218",2020-06-03 08:00:00,-26.7,"AY-893760-99999"
"65318",2020-06-03 13:00:00,-26.2,"AY-893760-99999"
"65417",2020-06-03 18:00:00,-28.7,"AY-893760-99999"
"65519",2020-06-03 23:00:00,-31.9,"AY-893760-99999"
"65617",2020-06-04 01:00:00,-32.8,"AY-893760-99999"
"65716",2020-06-04 06:00:00,-37.8,"AY-893760-99999"
"65817",2020-06-04 18:00:00,-36.2,"AY-893760-99999"
"65917",2020-06-04 23:00:00,-39.2,"AY-893760-99999"
"66018",2020-06-05 10:00:00,-41,"AY-893760-99999"
"66117",2020-06-05 16:00:00,-42.5,"AY-893760-99999"
"66217",2020-06-05 21:00:00,-36.5,"AY-893760-99999"
"66317",2020-06-06 04:00:00,-38.8,"AY-893760-99999"
"66418",2020-06-06 09:00:00,-38.5,"AY-893760-99999"
"66518",2020-06-06 13:00:00,-42.5,"AY-893760-99999"
"66617",2020-06-06 14:00:00,-43.8,"AY-893760-99999"
"66717",2020-06-06 19:00:00,-36.1,"AY-893760-99999"
"66818",2020-06-06 21:00:00,-30.3,"AY-893760-99999"
"66916",2020-06-07 02:00:00,-29.8,"AY-893760-99999"
"67018",2020-06-07 04:00:00,-31.8,"AY-893760-99999"
"67117",2020-06-07 09:00:00,-39.3,"AY-893760-99999"
"67216",2020-06-07 14:00:00,-43,"AY-893760-99999"
"67317",2020-06-07 19:00:00,-41.8,"AY-893760-99999"
"67418",2020-06-08 07:00:00,-43.3,"AY-893760-99999"
"67516",2020-06-08 12:00:00,-45.3,"AY-893760-99999"
"67617",2020-06-08 22:00:00,-42.7,"AY-893760-99999"
"67717",2020-06-09 05:00:00,-35.9,"AY-893760-99999"
"67817",2020-06-09 10:00:00,-34.7,"AY-893760-99999"
"67918",2020-06-09 12:00:00,-34.6,"AY-893760-99999"
"68017",2020-06-09 17:00:00,-37.9,"AY-893760-99999"
"68117",2020-06-09 22:00:00,-37.6,"AY-893760-99999"
"68216",2020-06-10 03:00:00,-38,"AY-893760-99999"
"68317",2020-06-10 05:00:00,-38.7,"AY-893760-99999"
"68417",2020-06-10 06:00:00,-38.4,"AY-893760-99999"
"68516",2020-06-10 10:00:00,-38.6,"AY-893760-99999"
"68619",2020-06-10 13:00:00,-38,"AY-893760-99999"
"68718",2020-06-10 15:00:00,-37.6,"AY-893760-99999"
"68816",2020-06-10 18:00:00,-36.5,"AY-893760-99999"
"68917",2020-06-10 20:00:00,-35.8,"AY-893760-99999"
"69017",2020-06-11 01:00:00,-33,"AY-893760-99999"
"69116",2020-06-11 03:00:00,-34.8,"AY-893760-99999"
"69217",2020-06-11 04:00:00,NA,"AY-893760-99999"
"69317",2020-06-11 13:00:00,-36.5,"AY-893760-99999"
"69416",2020-06-11 15:00:00,-36.1,"AY-893760-99999"
"69517",2020-06-11 18:00:00,-35.1,"AY-893760-99999"
"69617",2020-06-11 20:00:00,-35,"AY-893760-99999"
"69717",2020-06-12 01:00:00,-31.7,"AY-893760-99999"
"69817",2020-06-12 13:00:00,-35.9,"AY-893760-99999"
"69917",2020-06-12 18:00:00,-37.3,"AY-893760-99999"
"70016",2020-06-12 23:00:00,-35.2,"AY-893760-99999"
"70117",2020-06-13 01:00:00,-37.7,"AY-893760-99999"
"70217",2020-06-13 06:00:00,-32.1,"AY-893760-99999"
"70316",2020-06-13 10:00:00,-34.1,"AY-893760-99999"
"70418",2020-06-13 16:00:00,NA,"AY-893760-99999"
"70518",2020-06-13 21:00:00,-43.5,"AY-893760-99999"
"70617",2020-06-13 23:00:00,-43.5,"AY-893760-99999"
"70718",2020-06-14 04:00:00,-42.4,"AY-893760-99999"
"70818",2020-06-14 06:00:00,-43.7,"AY-893760-99999"
"70917",2020-06-14 11:00:00,-40.5,"AY-893760-99999"
"71018",2020-06-14 13:00:00,-40.6,"AY-893760-99999"
"71118",2020-06-14 16:00:00,-41.2,"AY-893760-99999"
"71218",2020-06-14 18:00:00,-40.2,"AY-893760-99999"
"71318",2020-06-14 21:00:00,-41.1,"AY-893760-99999"
"71417",2020-06-15 02:00:00,-41.5,"AY-893760-99999"
"71516",2020-06-15 04:00:00,-42.3,"AY-893760-99999"
"71618",2020-06-15 09:00:00,-40.3,"AY-893760-99999"
"71715",2020-06-15 14:00:00,-38.2,"AY-893760-99999"
"71815",2020-06-15 19:00:00,-41,"AY-893760-99999"
"71917",2020-06-16 07:00:00,-49.1,"AY-893760-99999"
"72017",2020-06-16 12:00:00,-46.9,"AY-893760-99999"
"72116",2020-06-16 14:00:00,-42.3,"AY-893760-99999"
"72218",2020-06-16 19:00:00,-47.6,"AY-893760-99999"
"72315",2020-06-17 10:00:00,-45.8,"AY-893760-99999"
"72416",2020-06-17 12:00:00,-43.5,"AY-893760-99999"
"72517",2020-06-17 22:00:00,-46.3,"AY-893760-99999"
"72615",2020-06-18 01:00:00,-49.9,"AY-893760-99999"
"72716",2020-06-18 10:00:00,-53.9,"AY-893760-99999"
"72818",2020-06-18 13:00:00,-55,"AY-893760-99999"
"72916",2020-06-18 15:00:00,-55.2,"AY-893760-99999"
"73016",2020-06-18 17:00:00,-55.3,"AY-893760-99999"
"73118",2020-06-18 20:00:00,-54.6,"AY-893760-99999"
"73215",2020-06-18 22:00:00,-55.2,"AY-893760-99999"
"73315",2020-06-19 03:00:00,-55.6,"AY-893760-99999"
"73417",2020-06-19 04:00:00,-55.6,"AY-893760-99999"
"73516",2020-06-19 10:00:00,-54.9,"AY-893760-99999"
"73615",2020-06-19 15:00:00,-49.9,"AY-893760-99999"
"73717",2020-06-19 20:00:00,-44.2,"AY-893760-99999"
"73816",2020-06-20 03:00:00,-51.4,"AY-893760-99999"
"73917",2020-06-20 08:00:00,-52.8,"AY-893760-99999"
"74017",2020-06-20 12:00:00,-51,"AY-893760-99999"
"74116",2020-06-20 13:00:00,-50.1,"AY-893760-99999"
"74217",2020-06-20 18:00:00,-48.8,"AY-893760-99999"
"74318",2020-06-21 01:00:00,-47.1,"AY-893760-99999"
"74416",2020-06-21 10:00:00,-38,"AY-893760-99999"
"74517",2020-06-21 11:00:00,-36.4,"AY-893760-99999"
"74617",2020-06-21 13:00:00,-36.7,"AY-893760-99999"
"74717",2020-06-21 18:00:00,-39.1,"AY-893760-99999"
"74816",2020-06-21 20:00:00,-40.2,"AY-893760-99999"
"74917",2020-06-21 23:00:00,-45.3,"AY-893760-99999"
"75017",2020-06-22 06:00:00,-46,"AY-893760-99999"
"75116",2020-06-22 16:00:00,-44.4,"AY-893760-99999"
"75217",2020-06-22 21:00:00,-35.4,"AY-893760-99999"
"75316",2020-06-23 04:00:00,-36.8,"AY-893760-99999"
"75414",2020-06-23 09:00:00,-37.1,"AY-893760-99999"
"75516",2020-06-23 19:00:00,-35.6,"AY-893760-99999"
"75615",2020-06-23 21:00:00,-37.6,"AY-893760-99999"
"75714",2020-06-24 07:00:00,-37.8,"AY-893760-99999"
"75818",2020-06-24 09:00:00,-39.6,"AY-893760-99999"
"75916",2020-06-24 14:00:00,-40.4,"AY-893760-99999"
"76016",2020-06-24 19:00:00,-42,"AY-893760-99999"
"76117",2020-06-24 22:00:00,-43.7,"AY-893760-99999"
"76216",2020-06-25 03:00:00,-42.3,"AY-893760-99999"
"76316",2020-06-25 10:00:00,-40.3,"AY-893760-99999"
"76418",2020-06-25 19:00:00,-35.2,"AY-893760-99999"
"76515",2020-06-25 22:00:00,-32,"AY-893760-99999"
"76616",2020-06-26 05:00:00,-32.5,"AY-893760-99999"
"76717",2020-06-26 06:00:00,-30.3,"AY-893760-99999"
"76815",2020-06-26 12:00:00,-26.3,"AY-893760-99999"
"76916",2020-06-26 15:00:00,-28.6,"AY-893760-99999"
"77015",2020-06-26 17:00:00,-27,"AY-893760-99999"
"77116",2020-06-26 22:00:00,-21.3,"AY-893760-99999"
"77215",2020-06-27 04:00:00,-20.9,"AY-893760-99999"
"77316",2020-06-27 15:00:00,-25.4,"AY-893760-99999"
"77417",2020-06-27 20:00:00,-30.4,"AY-893760-99999"
"77516",2020-06-27 22:00:00,-28.5,"AY-893760-99999"
"77616",2020-06-28 03:00:00,-26.4,"AY-893760-99999"
"77718",2020-06-28 10:00:00,-26.8,"AY-893760-99999"
"77815",2020-06-28 13:00:00,-22.7,"AY-893760-99999"
"77915",2020-06-28 15:00:00,-19.7,"AY-893760-99999"
"78016",2020-06-28 17:00:00,-23,"AY-893760-99999"
"78117",2020-06-28 20:00:00,-22.5,"AY-893760-99999"
"78215",2020-06-29 01:00:00,-22.9,"AY-893760-99999"
"78316",2020-06-29 05:00:00,-28.5,"AY-893760-99999"
"78416",2020-06-29 08:00:00,-30.2,"AY-893760-99999"
"78516",2020-06-29 13:00:00,-33.7,"AY-893760-99999"
"78617",2020-06-29 15:00:00,-36.6,"AY-893760-99999"
"78717",2020-06-29 18:00:00,-39.8,"AY-893760-99999"
"78816",2020-06-30 01:00:00,-38.5,"AY-893760-99999"
"78917",2020-06-30 06:00:00,-41.6,"AY-893760-99999"
"79016",2020-06-30 11:00:00,-38.8,"AY-893760-99999"
"79115",2020-06-30 16:00:00,-31.8,"AY-893760-99999"
"79216",2020-07-01 16:00:00,-20.9,"AY-893760-99999"
"79316",2020-07-01 21:00:00,-20.7,"AY-893760-99999"
"79417",2020-07-02 09:00:00,-18.4,"AY-893760-99999"
"79516",2020-07-02 14:00:00,-25.1,"AY-893760-99999"
"79617",2020-07-07 23:00:00,-26.9,"AY-893760-99999"
"79716",2020-07-08 23:00:00,-39.1,"AY-893760-99999"
"79817",2020-07-09 04:00:00,-41.2,"AY-893760-99999"
"79917",2020-07-09 14:00:00,-41.1,"AY-893760-99999"
"80016",2020-07-09 16:00:00,-41.2,"AY-893760-99999"
"80117",2020-07-09 23:00:00,-41.8,"AY-893760-99999"
"80217",2020-07-10 11:00:00,-36.9,"AY-893760-99999"
"80316",2020-07-10 14:00:00,-36.2,"AY-893760-99999"
"80416",2020-07-10 16:00:00,-36.7,"AY-893760-99999"
"80516",2020-07-10 17:00:00,-35.5,"AY-893760-99999"
"80616",2020-07-10 19:00:00,-35.2,"AY-893760-99999"
"80716",2020-07-10 21:00:00,-34.9,"AY-893760-99999"
"80817",2020-07-11 02:00:00,-36,"AY-893760-99999"
"80915",2020-07-12 00:00:00,-41.5,"AY-893760-99999"
"81016",2020-07-12 02:00:00,-39.4,"AY-893760-99999"
"81117",2020-07-12 06:00:00,-37.3,"AY-893760-99999"
"81215",2020-07-12 07:00:00,-36,"AY-893760-99999"
"81318",2020-07-12 19:00:00,-36.4,"AY-893760-99999"
"81415",2020-07-13 12:00:00,-32.9,"AY-893760-99999"
"81515",2020-07-13 17:00:00,-34.1,"AY-893760-99999"
"81617",2020-07-13 22:00:00,-31.9,"AY-893760-99999"
"81715",2020-07-14 05:00:00,-30.4,"AY-893760-99999"
"81816",2020-07-14 15:00:00,-27.8,"AY-893760-99999"
"81916",2020-07-14 17:00:00,-28,"AY-893760-99999"
"82014",2020-07-14 20:00:00,-28.7,"AY-893760-99999"
"82113",2020-07-15 08:00:00,-25,"AY-893760-99999"
"82218",2020-07-15 15:00:00,-24.5,"AY-893760-99999"
"82315",2020-07-15 20:00:00,-28,"AY-893760-99999"
"82414",2020-07-16 01:00:00,-28,"AY-893760-99999"
"82517",2020-07-16 03:00:00,-27.5,"AY-893760-99999"
"82615",2020-07-16 23:00:00,-35.2,"AY-893760-99999"
"82715",2020-07-17 04:00:00,-37.6,"AY-893760-99999"
"82817",2020-07-17 06:00:00,-33.8,"AY-893760-99999"
"82915",2020-07-17 09:00:00,-38.1,"AY-893760-99999"
"83014",2020-07-17 11:00:00,-41.3,"AY-893760-99999"
"83116",2020-07-17 13:00:00,-40.9,"AY-893760-99999"
"83215",2020-07-17 21:00:00,-44.7,"AY-893760-99999"
"83314",2020-07-18 16:00:00,-40.5,"AY-893760-99999"
"83415",2020-07-18 17:00:00,-41.3,"AY-893760-99999"
"83514",2020-07-18 21:00:00,-42.6,"AY-893760-99999"
"83616",2020-07-19 02:00:00,-39,"AY-893760-99999"
"83715",2020-07-19 03:00:00,-38.1,"AY-893760-99999"
"83815",2020-07-19 13:00:00,-40.7,"AY-893760-99999"
"83917",2020-07-19 14:00:00,-40,"AY-893760-99999"
"84014",2020-07-19 19:00:00,-40.5,"AY-893760-99999"
"84114",2020-07-19 21:00:00,-39.2,"AY-893760-99999"
"84214",2020-07-20 09:00:00,-40.2,"AY-893760-99999"
"84313",2020-07-20 14:00:00,-44.9,"AY-893760-99999"
"84413",2020-07-20 19:00:00,-45.8,"AY-893760-99999"
"84514",2020-07-20 21:00:00,-44.3,"AY-893760-99999"
"84614",2020-07-21 14:00:00,-47,"AY-893760-99999"
"84714",2020-07-21 22:00:00,-47.1,"AY-893760-99999"
"84815",2020-07-22 05:00:00,-47.2,"AY-893760-99999"
"84914",2020-07-22 10:00:00,-44.2,"AY-893760-99999"
"85014",2020-07-22 15:00:00,-44,"AY-893760-99999"
"85115",2020-07-22 17:00:00,-44,"AY-893760-99999"
"85214",2020-07-22 22:00:00,-48.5,"AY-893760-99999"
"85314",2020-07-23 05:00:00,-43.8,"AY-893760-99999"
"85415",2020-07-23 15:00:00,-45.4,"AY-893760-99999"
"85514",2020-07-23 20:00:00,-43.2,"AY-893760-99999"
"85613",2020-07-24 01:00:00,-39.3,"AY-893760-99999"
"85714",2020-07-24 08:00:00,-33.5,"AY-893760-99999"
"85814",2020-07-24 20:00:00,-27.2,"AY-893760-99999"
"85913",2020-07-24 23:00:00,-21.6,"AY-893760-99999"
"86014",2020-07-25 01:00:00,-20.7,"AY-893760-99999"
"86114",2020-07-25 13:00:00,-27,"AY-893760-99999"
"86214",2020-07-25 19:00:00,-28,"AY-893760-99999"
"86314",2020-07-25 23:00:00,-27.8,"AY-893760-99999"
"86413",2020-07-26 01:00:00,-26.3,"AY-893760-99999"
"86514",2020-07-26 07:00:00,-22.9,"AY-893760-99999"
"86615",2020-07-26 11:00:00,-23,"AY-893760-99999"
"86713",2020-07-26 16:00:00,-25.1,"AY-893760-99999"
"86814",2020-07-26 17:00:00,-27.4,"AY-893760-99999"
"86915",2020-07-26 21:00:00,-32,"AY-893760-99999"
"87014",2020-07-26 23:00:00,-33.4,"AY-893760-99999"
"87114",2020-07-27 03:00:00,-36.2,"AY-893760-99999"
"87214",2020-07-27 11:00:00,-30.1,"AY-893760-99999"
"87314",2020-07-27 13:00:00,-30.8,"AY-893760-99999"
"87414",2020-07-27 14:00:00,-31,"AY-893760-99999"
"87515",2020-07-27 16:00:00,-31.4,"AY-893760-99999"
"87614",2020-07-27 19:00:00,-32.2,"AY-893760-99999"
"87714",2020-07-27 21:00:00,-32.7,"AY-893760-99999"
"87815",2020-07-28 14:00:00,-33.9,"AY-893760-99999"
"87913",2020-07-28 19:00:00,-34.7,"AY-893760-99999"
"88012",2020-07-28 21:00:00,-34.3,"AY-893760-99999"
"88112",2020-07-29 00:00:00,-32.3,"AY-893760-99999"
"88212",2020-07-29 07:00:00,-46.1,"AY-893760-99999"
"88312",2020-07-29 14:00:00,-46.8,"AY-893760-99999"
"88410",2020-07-29 17:00:00,-47.6,"AY-893760-99999"
"88510",2020-07-29 19:00:00,-49.6,"AY-893760-99999"
"88613",2020-07-29 22:00:00,-51.3,"AY-893760-99999"
"88710",2020-07-30 17:00:00,-51.1,"AY-893760-99999"
"88810",2020-07-30 22:00:00,-53.9,"AY-893760-99999"
"88912",2020-08-04 03:00:00,-56.3,"AY-893760-99999"
"89013",2020-08-04 11:00:00,-45.8,"AY-893760-99999"
"89112",2020-08-04 16:00:00,-47.2,"AY-893760-99999"
"89212",2020-08-04 21:00:00,-49.5,"AY-893760-99999"
"89310",2020-08-05 04:00:00,-45.6,"AY-893760-99999"
"89411",2020-08-05 06:00:00,-44.2,"AY-893760-99999"
"89511",2020-08-05 09:00:00,-45.1,"AY-893760-99999"
"89612",2020-08-05 14:00:00,-46.5,"AY-893760-99999"
"89711",2020-08-05 21:00:00,-45.7,"AY-893760-99999"
"89813",2020-08-06 07:00:00,-47.7,"AY-893760-99999"
"89912",2020-08-06 14:00:00,-46.8,"AY-893760-99999"
"90011",2020-08-06 19:00:00,-42.4,"AY-893760-99999"
"90112",2020-08-07 07:00:00,-28.4,"AY-893760-99999"
"90214",2020-08-07 12:00:00,-29.5,"AY-893760-99999"
"90311",2020-08-07 17:00:00,-31.4,"AY-893760-99999"
"90410",2020-08-07 22:00:00,-33.6,"AY-893760-99999"
"90511",2020-08-08 20:00:00,-51.3,"AY-893760-99999"
"90612",2020-08-08 22:00:00,-50.8,"AY-893760-99999"
"9079",2020-08-09 05:00:00,-41,"AY-893760-99999"
"90810",2020-08-09 08:00:00,-34.2,"AY-893760-99999"
"9096",2020-08-09 10:00:00,-33.3,"AY-893760-99999"
"91012",2020-08-09 18:00:00,-41.7,"AY-893760-99999"
"91112",2020-08-09 20:00:00,-40.4,"AY-893760-99999"
"91212",2020-08-10 01:00:00,-37.6,"AY-893760-99999"
"91312",2020-08-10 03:00:00,-37.1,"AY-893760-99999"
"91412",2020-08-10 08:00:00,-39.1,"AY-893760-99999"
"91511",2020-08-10 09:00:00,-38.9,"AY-893760-99999"
"91613",2020-08-10 12:00:00,-38.5,"AY-893760-99999"
"91711",2020-08-10 13:00:00,-38.7,"AY-893760-99999"
"91810",2020-08-10 18:00:00,-38.9,"AY-893760-99999"
"91910",2020-08-10 20:00:00,-41,"AY-893760-99999"
"92012",2020-08-11 11:00:00,-40.8,"AY-893760-99999"
"92112",2020-08-11 13:00:00,-38.9,"AY-893760-99999"
"92212",2020-08-11 16:00:00,-35.7,"AY-893760-99999"
"92310",2020-08-11 17:00:00,-35,"AY-893760-99999"
"92412",2020-08-11 21:00:00,-31.9,"AY-893760-99999"
"92510",2020-08-12 01:00:00,NA,"AY-893760-99999"
"92611",2020-08-12 03:00:00,-27.1,"AY-893760-99999"
"92710",2020-08-12 14:00:00,NA,"AY-893760-99999"
"92814",2020-08-12 16:00:00,-23.1,"AY-893760-99999"
"92911",2020-08-13 04:00:00,-21.7,"AY-893760-99999"
"9309",2020-08-13 09:00:00,-18.5,"AY-893760-99999"
"93112",2020-08-13 14:00:00,-18.2,"AY-893760-99999"
"93214",2020-08-13 19:00:00,-18.4,"AY-893760-99999"
"93311",2020-08-14 00:00:00,-18.1,"AY-893760-99999"
"93410",2020-08-14 02:00:00,-18.1,"AY-893760-99999"
"93511",2020-08-14 07:00:00,-19.7,"AY-893760-99999"
"93612",2020-08-14 09:00:00,-20.5,"AY-893760-99999"
"93710",2020-08-14 12:00:00,-22.1,"AY-893760-99999"
"93811",2020-08-14 14:00:00,-25.1,"AY-893760-99999"
"93910",2020-08-14 17:00:00,-32.1,"AY-893760-99999"
"94014",2020-08-14 21:00:00,-32.6,"AY-893760-99999"
"94112",2020-08-15 02:00:00,-34.8,"AY-893760-99999"
"94211",2020-08-15 10:00:00,-39.7,"AY-893760-99999"
"94310",2020-08-15 22:00:00,-38.4,"AY-893760-99999"
"94413",2020-08-16 10:00:00,-37.2,"AY-893760-99999"
"94510",2020-08-16 12:00:00,-36.8,"AY-893760-99999"
"94610",2020-08-16 15:00:00,-37,"AY-893760-99999"
"94711",2020-08-16 22:00:00,-38.5,"AY-893760-99999"
"94811",2020-08-17 05:00:00,-36.2,"AY-893760-99999"
"94910",2020-08-17 08:00:00,-35,"AY-893760-99999"
"95011",2020-08-17 10:00:00,-34.3,"AY-893760-99999"
"95112",2020-08-17 15:00:00,-38,"AY-893760-99999"
