"","date","t2m","site"
"129064",2020-01-05 05:00:00,2,"AU-112900-99999"
"129065",2020-01-05 07:00:00,0,"AU-112900-99999"
"129066",2020-01-05 08:00:00,2.5,"AU-112900-99999"
"129067",2020-01-05 09:00:00,5.2,"AU-112900-99999"
"129068",2020-01-05 10:00:00,5.6,"AU-112900-99999"
"129069",2020-01-05 11:00:00,5.9,"AU-112900-99999"
"129070",2020-01-05 12:00:00,6.4,"AU-112900-99999"
"129071",2020-01-05 13:00:00,6.9,"AU-112900-99999"
"129072",2020-01-05 15:00:00,5.4,"AU-112900-99999"
"129073",2020-01-05 16:00:00,4.3,"AU-112900-99999"
"129074",2020-01-05 17:00:00,2,"AU-112900-99999"
"129075",2020-01-05 18:00:00,0.7,"AU-112900-99999"
"129076",2020-01-05 19:00:00,-0.2,"AU-112900-99999"
"129077",2020-01-05 20:00:00,-0.9,"AU-112900-99999"
"129078",2020-01-05 21:00:00,-1,"AU-112900-99999"
"129079",2020-01-05 22:00:00,-1.2,"AU-112900-99999"
"129080",2020-01-05 23:00:00,-1.6,"AU-112900-99999"
"129081",2020-01-06,-2.8,"AU-112900-99999"
"129082",2020-01-06 01:00:00,-3,"AU-112900-99999"
"129083",2020-01-06 02:00:00,-3.6,"AU-112900-99999"
"129084",2020-01-06 03:00:00,-3.8,"AU-112900-99999"
"129085",2020-01-06 04:00:00,-4.4,"AU-112900-99999"
"129086",2020-01-06 05:00:00,-4.6,"AU-112900-99999"
"129087",2020-01-06 07:00:00,-4.7,"AU-112900-99999"
"129088",2020-01-06 08:00:00,-4.4,"AU-112900-99999"
"129089",2020-01-06 09:00:00,-0.5,"AU-112900-99999"
"129090",2020-01-06 10:00:00,1.2,"AU-112900-99999"
"129091",2020-01-06 11:00:00,1.9,"AU-112900-99999"
"129092",2020-01-06 12:00:00,2.2,"AU-112900-99999"
"129093",2020-01-06 13:00:00,2.5,"AU-112900-99999"
"129094",2020-01-06 14:00:00,3.2,"AU-112900-99999"
"129095",2020-01-06 15:00:00,2.1,"AU-112900-99999"
"129096",2020-01-06 16:00:00,1.4,"AU-112900-99999"
"129097",2020-01-06 17:00:00,-0.8,"AU-112900-99999"
"129098",2020-01-06 18:00:00,-1.4,"AU-112900-99999"
"129099",2020-01-06 19:00:00,-2.3,"AU-112900-99999"
"129100",2020-01-06 20:00:00,-2.7,"AU-112900-99999"
"129101",2020-01-06 21:00:00,-3.4,"AU-112900-99999"
"129102",2020-01-06 22:00:00,-4,"AU-112900-99999"
"129103",2020-01-06 23:00:00,-4.5,"AU-112900-99999"
"129104",2020-01-07,-5,"AU-112900-99999"
"129105",2020-01-07 01:00:00,-5,"AU-112900-99999"
"129106",2020-01-07 02:00:00,-5.3,"AU-112900-99999"
"129107",2020-01-07 03:00:00,-5.6,"AU-112900-99999"
"129108",2020-01-07 04:00:00,-5.8,"AU-112900-99999"
"129109",2020-01-07 05:00:00,-5.8,"AU-112900-99999"
"129110",2020-01-07 06:00:00,-5.6,"AU-112900-99999"
"129111",2020-01-07 07:00:00,-5.5,"AU-112900-99999"
"129112",2020-01-07 08:00:00,-4.7,"AU-112900-99999"
"129113",2020-01-07 09:00:00,-1.2,"AU-112900-99999"
"129114",2020-01-07 10:00:00,1.9,"AU-112900-99999"
"129115",2020-01-07 11:00:00,2.6,"AU-112900-99999"
"129116",2020-01-07 12:00:00,5,"AU-112900-99999"
"129117",2020-01-07 13:00:00,5.2,"AU-112900-99999"
"129118",2020-01-07 14:00:00,5.5,"AU-112900-99999"
"129119",2020-01-07 15:00:00,4.9,"AU-112900-99999"
"129120",2020-01-07 16:00:00,3.5,"AU-112900-99999"
"129121",2020-01-07 17:00:00,1.6,"AU-112900-99999"
"129122",2020-01-07 18:00:00,0.1,"AU-112900-99999"
"129123",2020-01-07 19:00:00,-0.8,"AU-112900-99999"
"129124",2020-01-07 20:00:00,-1.2,"AU-112900-99999"
"129125",2020-01-07 21:00:00,-1.7,"AU-112900-99999"
"129126",2020-01-07 22:00:00,-2.2,"AU-112900-99999"
"129127",2020-01-07 23:00:00,-2.5,"AU-112900-99999"
"129128",2020-01-08,-3,"AU-112900-99999"
"129129",2020-01-08 01:00:00,-3.3,"AU-112900-99999"
"129130",2020-01-08 02:00:00,-3.7,"AU-112900-99999"
"129131",2020-01-08 03:00:00,-3.7,"AU-112900-99999"
"129132",2020-01-08 04:00:00,-3.8,"AU-112900-99999"
"129133",2020-01-08 05:00:00,-4.1,"AU-112900-99999"
"129134",2020-01-08 06:00:00,-4.2,"AU-112900-99999"
"129135",2020-01-08 07:00:00,-4.3,"AU-112900-99999"
"129136",2020-01-08 08:00:00,-3.7,"AU-112900-99999"
"129137",2020-01-08 09:00:00,0,"AU-112900-99999"
"129138",2020-01-08 10:00:00,1.4,"AU-112900-99999"
"129139",2020-01-08 11:00:00,3.3,"AU-112900-99999"
"129140",2020-01-08 12:00:00,5.1,"AU-112900-99999"
"129141",2020-01-08 13:00:00,5.2,"AU-112900-99999"
"129142",2020-01-08 14:00:00,6,"AU-112900-99999"
"129143",2020-01-08 15:00:00,5.1,"AU-112900-99999"
"129144",2020-01-08 16:00:00,2.7,"AU-112900-99999"
"129145",2020-01-08 17:00:00,0.7,"AU-112900-99999"
"129146",2020-01-08 18:00:00,-0.1,"AU-112900-99999"
"129147",2020-01-08 19:00:00,-0.4,"AU-112900-99999"
"129148",2020-01-08 20:00:00,-0.7,"AU-112900-99999"
"129149",2020-01-08 21:00:00,-1.1,"AU-112900-99999"
"129150",2020-01-08 22:00:00,-1.1,"AU-112900-99999"
"129151",2020-01-08 23:00:00,-0.2,"AU-112900-99999"
"129152",2020-01-09,0.3,"AU-112900-99999"
"129153",2020-01-09 01:00:00,0.8,"AU-112900-99999"
"129154",2020-01-09 02:00:00,1.2,"AU-112900-99999"
"129155",2020-01-09 03:00:00,1.5,"AU-112900-99999"
"129156",2020-01-09 04:00:00,1.7,"AU-112900-99999"
"129157",2020-01-09 05:00:00,1.6,"AU-112900-99999"
"129158",2020-01-09 06:00:00,1.8,"AU-112900-99999"
"129159",2020-01-09 07:00:00,2.1,"AU-112900-99999"
"129160",2020-01-09 08:00:00,2.7,"AU-112900-99999"
"129161",2020-01-09 09:00:00,2.8,"AU-112900-99999"
"129162",2020-01-09 10:00:00,3.9,"AU-112900-99999"
"129163",2020-01-09 11:00:00,5.8,"AU-112900-99999"
"129164",2020-01-09 12:00:00,7.9,"AU-112900-99999"
"129165",2020-01-09 13:00:00,8.6,"AU-112900-99999"
"129166",2020-01-09 14:00:00,8.8,"AU-112900-99999"
"129167",2020-01-09 15:00:00,7.8,"AU-112900-99999"
"129168",2020-01-09 16:00:00,6.5,"AU-112900-99999"
"129169",2020-01-09 17:00:00,4,"AU-112900-99999"
"129170",2020-01-09 18:00:00,2.9,"AU-112900-99999"
"129171",2020-01-09 19:00:00,2,"AU-112900-99999"
"129172",2020-01-09 20:00:00,1.1,"AU-112900-99999"
"129173",2020-01-09 21:00:00,0.5,"AU-112900-99999"
"129174",2020-01-09 22:00:00,-0.1,"AU-112900-99999"
"129175",2020-01-09 23:00:00,-0.4,"AU-112900-99999"
"129176",2020-01-10,-0.6,"AU-112900-99999"
"129177",2020-01-10 01:00:00,-1.2,"AU-112900-99999"
