"","site","a","v","e","err","mean_offset","median_offset","equilibrium","sd_offset","sd_offset_mean_daily","amplitude_offset.95","amplitude_offset.975","amplitude_offset_mean_daily","CV_offset","slope","offset_of_maxima.95","offset_of_maxima.975","offset_of_maxima1.00","offset_of_maxima_mean_daily.95","offset_of_maxima_mean_daily.975","offset_of_maxima_mean_daily1.00","p95_daily_maxima_offset","offset_of_minima.05","offset_of_minima.025","offset_of_minima.00","offset_of_minima_mean_daily.05","offset_of_minima_mean_daily.025","offset_of_minima_mean_daily.00","p5_daily_minima_offset"
"609","AS-957210-99999","3","0.5","-1","1","2.98895280561169","2.81213351816472","6.54106691237997","3.04651635355222","2.90515184358444","8.15919771060599","15.3745135422257","8.56847546734374","-0.264998107890919","1.31856644426027","7.06820888161861","11.7954292929434","29.982637056295","7.00880171176299","7.26645736219172","7.5314486414459","16.5364832783512","-1.09098882898738","-3.57908424928226","-11.8477620723061","-0.533235429641553","-0.780704813734218","-1.03702682589784","-6.83980442333573"
"610","AS-957210-99999","3","0.5","0.2","1","2.96646526729745","3.02357653851117","0.132054644163105","1.87348363113987","1.84136055775608","6.92762147424264","7.81271760293512","6.64987349573424","-0.0694261106207279","1.18785176263948","6.60564013519341","7.02103407995882","9.93845073041039","5.9956350178816","6.16740608374328","6.34409950357728","9.76548931310191","-0.321981339049237","-0.791683522976303","-3.48001847832627","0.0769069736432358","-0.109975736007221","-0.305773992156955","-4.03433715575094"
"611","AS-957210-99999","3","0.5","0.6","1","2.92112607792197","2.86626378660373","-3.01105090841929","1.6199580252333","1.59861814503858","6.63320427915065","5.59375458018406","6.20896708866225","-0.0251280552256807","1.15427428130878","6.63773851454105","5.71708033383519","2.11776066352711","5.6835529836066","5.88715337614654","6.09971784363874","9.84813182275334","0.00453423539040099","0.123325753651129","-1.00180712207761","0.253790269012142","0.0753955323939631","-0.109249245023512","-3.60227909431953"
"612","AS-957210-99999","3","0.5","1","1","2.89776226338124","2.9087069656024","-13.3261218607328","1.23176173976145","1.21523856612109","4.89093478209971","2.84226656252578","5.60243265135867","0.0522535207856085","1.09906981604605","5.54044816935529","4.0298606264988","-1.93196841126512","5.36644374403514","5.56251204262358","5.76464828774856","9.27399113998836","0.649513387255578","1.18759406397302","1.38318592063212","0.497443025874033","0.33119673020921","0.162215636389881","-3.50024389057182"
"613","AS-957210-99999","5","-0.1","-0.2","1","5.04817020428623","5.06121529262017","225.79072369775","-0.0155594344175327","-0.0133072279572518","-0.39544694344945","-0.15794897827638","0.250058245729119","0.624615280395113","0.975945876816167","4.91540533849395","4.94500404458113","7.84697183655567","4.90821754028018","5.0069144990959","5.10625301876882","7.71340791004309","5.3108522819434","5.10295302285751","3.12003275479405","5.06693761301504","4.96386948539803","4.8561947730397","2.21365696736931"
"614","AS-957210-99999","5","-0.1","-0.6","1","5.0810336385872","5.08731210388799","1663.76269970028","0.166714294045567","0.149085328138709","-0.333140609835688","1.445082434967","0.702366482621892","0.57201364369932","0.996916547514923","4.76820528153516","5.99334677852961","11.050690595638","5.17696329011938","5.29247122408589","5.40540064461334","8.455394041433","5.10134589137084","4.54826434356261","0.952961702368855","4.90294485565938","4.8032811292738","4.70303416199145","2.06724989617863"
"615","AS-957210-99999","5","-0.1","-1","1","5.00901096206609","4.95054737152106","-120.499926352482","0.520706890314273","0.502907491478501","0.234025058450136","3.19158354474859","0.994899707983253","0.460503295607624","1.03671662761317","5.28936904602453","6.99923852445139","17.4315336464972","5.21374399327133","5.36438901264043","5.52285914145929","9.74717588808291","5.05534398757439","3.8076549797028","-1.76228113555636","4.72020263335247","4.6277063863336","4.52795943347604","1.55396001393755"
"616","AS-957210-99999","5","-0.1","0.2","1","4.92593282306876","4.91067142460604","106.29238594036","-0.254910657782732","-0.251761546254957","-0.836791730159575","-1.55716754175573","-0.141897507695174","0.687357732267442","0.94549078527603","4.3677050535887","3.7823676183508","2.75243554433987","4.53017720945669","4.62411072926286","4.71891917819804","7.50795405987048","5.20449678374827","5.33953516010653","4.18327431772454","5.05039691970272","4.95957115385087","4.86081668589321","2.22532259740253"
"617","AS-957210-99999","5","-0.1","0.6","1","4.86100574785029","4.88978609382562","73.9279818889708","-0.476708996795307","-0.47031007937785","-1.34415425687282","-2.96140139518384","-0.603147998803311","0.755298403742265","0.916195921009537","4.23456692214002","3.02252774080042","-1.66794878280745","4.26423292718399","4.33643294579305","4.40618137914172","7.18299401163732","5.57872117901284","5.98392913598426","4.61245659125622","5.17009114970732","5.09352311293528","5.00932937794503","2.38572100184763"
"618","AS-957210-99999","5","-0.1","1","1","4.94289497717619","5.03915901764155","56.6823362675826","-0.714345346750524","-0.708308843113334","-2.38318696216322","-4.82765708175271","-0.992786852655321","0.852969023588638","0.878728031989218","3.62945030501652","1.86635295022455","-4.46909386944733","4.11744904285139","4.20109553760543","4.2859662772095","7.54236331086345","6.01263726717973","6.69401003197726","7.27054794998031","5.45062522510489","5.36950263229823","5.27875312986482","2.62297709753312"
"619","AS-957210-99999","5","-0.3","-0.2","1","5.04461470210045","5.06437683523841","53.9135262457024","-0.802391535224731","-0.778890236461992","-3.06829914007262","-3.5927468972165","-2.1492260317202","0.900481106394359","0.867211860700837","3.25960030081905","2.93739484571948","4.78510036775883","3.69115292822451","3.76898631404587","3.85147203476551","6.75528008262726","6.32789944089167","6.53014174293599","5.25665730586618","6.07844039892541","6.0423541784989","6.00069806648571","2.70074471168903"
"620","AS-957210-99999","5","-0.3","-0.6","1","5.04319927729751","5.06785419257402","72.5393270713494","-0.435611706337286","-0.425507389239412","-2.53695155890645","-1.81714897783697","-1.92244776279729","0.764483046356412","0.91092232724953","3.70334202824293","3.90980018401327","7.34273722675106","3.81596555709984","3.89039005577146","3.96407197193416","7.19933999391899","6.24029358714937","5.72694916185024","3.79575443646727","5.99700711593265","5.94330083418051","5.88651973473145","2.84856555100385"
"621","AS-957210-99999","5","-0.3","-1","1","5.05044649565333","5.01810424452796","92.4025528563353","-0.231891985222622","-0.229956592635544","-2.32352921578765","-0.929090967568296","-1.65163960419951","0.695405965453943","0.933962943092055","3.65908031204986","4.52458959036906","12.2701598098493","3.95091522325835","4.04736118488761","4.15092136741904","8.13919722101499","5.98260952783751","5.45368055793736","3.27572873663255","5.92565225564813","5.86518773231454","5.80256097161854","2.44680398646348"
"622","AS-957210-99999","5","-0.3","0.2","1","4.88798337065505","4.88911974560629","50.1685879529004","-0.880466963555341","-0.855334400931345","-3.33505097873695","-4.49644545876549","-2.17417507822643","0.909604385280792","0.857264366320121","3.11568611829735","2.27775847037574","0.79348814684321","3.46806690074262","3.54866169507319","3.63745909997226","7.0069900957065","6.4507370970343","6.77420392914123","5.73814259457697","5.93688133589601","5.87889507167177","5.81163417819869","2.60063228888551"
"623","AS-957210-99999","5","-0.3","0.6","1","4.87985947336154","4.93072113063426","48.1876514283586","-0.889537747527511","-0.86642969807061","-3.2451407837913","-5.29172819709391","-2.67740065075055","0.912065206947948","0.848752535877783","3.1791967983184","1.79312751398507","-2.7111794801979","3.197586905375","3.28003559955194","3.37132030331466","6.94055506771325","6.4243375821097","7.08485571107898","6.04816952233361","6.15929527404885","6.10888677843563","6.04872095406521","2.63378851466674"
"624","AS-957210-99999","5","-0.3","1","1","4.81947844031197","4.93348986732324","40.6373379314201","-1.20754311600985","-1.19200746540311","-4.4580346471449","-7.09533693942422","-2.91068995637764","1.03474799393627","0.804988062720301","2.24150941922688","0.412222675506904","-5.63860944927346","3.01345605133222","3.08391172602291","3.15888686746189","6.61394389031295","6.69954406637178","7.50755961493112","7.98210018261957","6.1979656046431","6.14002253964355","6.06957682383952","2.52644705070441"
"625","AS-957210-99999","5","-0.5","-0.2","1","5.0055002043175","5.05332103741165","40.378488969929","-1.17476441987193","-1.15542635598479","-4.80058767265336","-5.58031297144079","-4.20410465734648","1.04737527569595","0.795317187618524","2.19723316667197","1.82314704223182","-1.79840752784366","2.51460183234691","2.56827908531653","2.62778769225558","6.45636596012467","6.99782083932534","7.40346001367261","7.23565091786683","6.94312989950772","6.89393403248511","6.83189234960207","2.77365279255275"
"626","AS-957210-99999","5","-0.5","-0.6","1","5.04007468301506","5.04078079867405","43.2933336197959","-0.978500303708682","-0.93879754609855","-4.49872680575092","-5.06126161118498","-4.07781559104306","0.969997920489113","0.815852412871265","2.4543530999985","2.35507585834971","2.98986575520633","2.65328331312027","2.69816370244434","2.74779410197341","6.8196732577828","6.95307990574942","7.4163374695347","4.14446079026394","6.93084374957307","6.88147748468473","6.82560969301647","2.83812126642666"
"627","AS-957210-99999","5","-0.5","-1","1","5.07060950628521","5.11201935710316","47.7910749908989","-0.783231116709655","-0.746520171025051","-3.91445904286078","-3.42695169103577","-3.93806203513833","0.896581689103757","0.840884606875881","2.77114009111796","3.0663791777463","6.65563448326828","2.80838883929346","2.87377836115654","2.94986256941734","7.03371356886025","6.68559913397874","6.49333086878207","5.37038199755034","6.94591285811814","6.91953086228283","6.88792460455567","3.05184710289369"
"628","AS-957210-99999","5","-0.5","0.2","1","5.04399483508363","5.13192669419765","38.4160450873525","-1.32553313152868","-1.29389627219998","-5.16032835141583","-6.83400799586488","-4.43724688832173","1.11937800431641","0.77574738506475","2.02988625000651","1.04121969662116","-1.25654111023214","2.4746149936392","2.51936873829964","2.57185636135676","6.64904173273979","7.19021460142234","7.87522769248604","8.33196596131286","7.06249950972184","7.03836074040995","7.0091032496785","2.6664158424248"
"629","AS-957210-99999","5","-0.5","0.6","1","4.93739081651157","5.00173044088519","35.3212538729801","-1.52900847870813","-1.50153660852165","-5.78699327182771","-8.25815247458749","-4.63881167965602","1.19779306073415","0.745464841386747","1.65627185594782","0.076753248170256","-5.03613318736596","2.24900269529011","2.3043421393134","2.36301148813421","6.35632779089782","7.44326512777553","8.33490572275774","7.75377618404095","7.08750610730669","7.05104810113049","7.00182316779023","2.62321692837858"
"630","AS-957210-99999","5","-0.5","1","1","4.92075239173967","4.97812051033974","34.6069463680232","-1.5690645249743","-1.54228064752926","-6.068020514468","-8.78426783628327","-4.88026221059251","1.21446237832604","0.736623933514601","1.54401001250369","-0.234800680273167","-6.9420291266827","2.15431137915425","2.19321113417354","2.23587504540295","6.14018559170126","7.61203052697169","8.5494671560101","10.366408540665","7.15755287680894","7.13970477702661","7.11613725599546","2.89514782098217"
"631","AS-957210-99999","5","0.1","-0.2","1","4.97661538726732","4.96202379237395","-56.4997365985729","0.73611617969026","0.698708592392779","2.38261324269072","3.53131054143018","2.56468392426079","0.398284525307102","1.06871565460561","6.23735375328246","6.89530739259174","10.0665416580891","6.02169722233413","6.15405216833796","6.29358470858631","9.16815397816344","3.85474051059174","3.36399685116156","-0.495077782248467","3.97443879248595","3.8577212968466","3.72890078432552","1.14641020495101"
"632","AS-957210-99999","5","0.1","-0.6","1","5.05870679346081","5.01457182219261","-34.7331939552514","1.01420816425593","0.979245217840073","2.45551276562025","5.36242738371098","3.22689306467406","0.335814739012634","1.09986240181516","6.20310234334498","8.0343725733112","16.0389236111569","6.39094107491672","6.55835648187233","6.72923268974451","10.8231061030734","3.74758957772473","2.67194518960022","-2.82917677628519","3.8309264361913","3.67335841042054","3.50233962507045","0.440676479616063"
"633","AS-957210-99999","5","0.1","-1","1","5.07044955847302","4.96974162462942","-23.7370516040767","1.26632680807789","1.20073795140333","2.56375779583921","6.60233231347147","3.33312803073273","0.275710481985772","1.12784592089245","6.32242533334489","9.10547475967387","23.676593014918","6.52561824623022","6.65803616207263","6.78884235287574","12.1799935986295","3.75866753750568","2.50314244620241","-5.15894377479335","3.7627282529762","3.61193241953839","3.45571432214301","0.56638403426799"
"634","AS-957210-99999","5","0.1","0.2","1","5.02274517189054","4.99885092275975","-176.870669212062","0.376272614123103","0.37424947288311","1.65143087627937","1.59456553826393","2.03379781275903","0.503045906707119","1.02605236036034","5.81668347403498","5.6569747520836","4.7610134134795","5.77211972812129","5.90144165586121","6.03167826247373","8.65812520748431","4.1652525977556","4.06240921381967","3.06436270545984","4.2646731503187","4.13367748420493","3.9978804497147","1.54590402480215"
"635","AS-957210-99999","5","0.1","0.6","1","4.96434424419777","5.04737811749051","607.464213907357","0.132695815520133","0.131633243569072","0.902872697472745","-0.600872714686123","1.54483255923048","0.568301307096558","0.991607771414868","5.46661198072436","4.40565443869034","0.106900921961866","5.44066073307445","5.5638651050283","5.6900961704045","8.61091471526504","4.56373928325161","5.00652715337646","4.43713283194063","4.37125485339993","4.26336351810703","4.14526361117402","1.39039587465033"
"636","AS-957210-99999","5","0.1","1","1","4.94008266175661","5.04474808937733","109.134978189565","-0.165076677701328","-0.150213175545652","-0.317973606142374","-2.44992653763602","1.03931194420565","0.659392493853148","0.947001304702433","4.77815880050573","3.10230676303107","-3.84837095935098","5.22001411639656","5.32255817649375","5.42470384474527","8.59390003989733","5.09613240664811","5.55223330066709","6.44182063628159","4.59773547874397","4.49469684128212","4.38539190053961","1.33418956396804"
"637","AS-957210-99999","5","0.3","-0.2","1","5.08039521782955","5.07230626948211","-18.0880546542088","1.44452700590361","1.4074702409846","4.56557226610055","6.93885913408177","4.81224243439229","0.235305822959275","1.14937228836545","7.60737901921111","9.09672604740467","13.8131363850554","7.23402398878457","7.39166813600795","7.54758717644179","11.1763949529342","3.04180675311056","2.1578669133229","-3.02682250999177","3.10551293192934","2.92283190383644","2.73534474204951","-0.276892009687181"
"638","AS-957210-99999","5","0.3","-0.6","1","5.02726596103864","4.94130889870776","-10.3577230472346","1.8323287857195","1.78069329176739","5.39197204240857","8.45062728130927","5.54390811624394","0.144870774833962","1.19128680829254","8.1282140566037","9.84963253769459","23.1919808717991","7.59452779709842","7.77131384571238","7.9540052663496","13.0422664278217","2.73624201419513","1.39900525638532","-5.02980242386362","2.81001350737087","2.61516929350866","2.41009715010566","-1.63569654071663"
"639","AS-957210-99999","5","0.3","-1","1","5.13531796169213","5.01194872752754","-7.91964527935243","2.06360660794724","1.99237538233611","4.84046197721626","10.8544696865882","5.97473135588063","0.107893712174684","1.21537852349353","7.55168757355629","11.5104584610757","25.175747771912","7.80794145968149","8.03955365760697","8.28052815878388","14.9898854814783","2.71122559634002","0.655988774487573","-7.14128046488683","2.69901372584601","2.50586011153405","2.30579680290325","-2.57737306823355"
"640","AS-957210-99999","5","0.3","0.2","1","4.98224255789194","5.01038564538535","-33.0039342075943","1.05702965411689","1.04690017468164","3.96182071495441","4.70637329579955","4.18716949794626","0.316849044667328","1.10182906217166","7.30992528806931","7.51484053822479","8.10488865908623","6.75940287914881","6.95340051929527","7.15448041442284","9.99644296274936","3.3481045731149","2.80846724242524","1.19447385907073","3.24939300112039","3.11325395179557","2.96731091647657","0.025904669796176"
"641","AS-957210-99999","5","0.3","0.6","1","4.95865022196539","4.96855223753166","-65.8706808513165","0.746850435987525","0.730897790363771","3.29536545615783","2.64582376882443","3.76216221870743","0.393424299824331","1.06062345164297","6.75719031272631","6.20183656185937","1.83945716798911","6.5580201595239","6.71092988604305","6.86907364209459","9.88623858358878","3.46182485656848","3.55601279303494","4.36946213213055","3.36792433669534","3.24237621366102","3.10691142338717","0.278183852332071"
"642","AS-957210-99999","5","0.3","1","1","4.86444146246404","4.88470092443547","-108.480813191764","0.607118054094721","0.609219998806239","2.86628407516703","0.82141767817404","3.41967446980652","0.420145332175428","1.03910184731993","6.51021931468597","4.87856386566582","-1.50180419540888","6.23783956262358","6.39792588985455","6.56712280070973","9.92150773010011","3.64393523951894","4.05714618749178","4.81088494226113","3.46927514402312","3.31396541840166","3.14744833090321","0.108116136532859"
"643","AS-957210-99999","5","0.5","-0.2","1","5.0415073385967","5.0288180301366","-5.51890241586719","2.27422698008014","2.22004949281396","7.58550727583428","10.0274682746393","7.25789880374099","0.0572019307340896","1.2351177442401","9.04818467876023","10.5234534579975","17.0619404036876","8.39802492345298","8.62082397325542","8.8520843100343","13.2128461714837","1.46267740292594","0.495985183358273","-4.24395114970117","2.0195440991191","1.81311621893853","1.59418550629332","-2.33032983960727"
"644","AS-957210-99999","5","0.5","-0.6","1","5.00709335694404","4.91526617459401","-1.76817997052271","2.72036875704724","2.63622442293088","7.70554415660796","12.986800711893","8.06113490394574","-0.0285656494523678","1.28301843782814","8.9848430945728","12.4374439132374","26.9142451908453","8.75017728715263","8.9806574214294","9.2199505982154","15.7874643618848","1.27929893796483","-0.549356798655559","-6.0226480680799","1.65065797814815","1.4120226405836","1.15881569426966","-3.52464131475151"
"645","AS-957210-99999","5","0.5","-1","1","5.15091674020587","4.93390406491795","-0.364793882736843","3.02263041524324","2.89528447815384","7.58832872735255","14.7652222373938","8.62552724492425","-0.0678150150820993","1.31623278030713","9.01571699010193","13.7520345762438","33.0725184223397","9.13883625596","9.40189925548847","9.67672093883675","18.3409615827337","1.42738826274938","-1.01318766114994","-8.27146270138551","1.60066637870295","1.33005788218868","1.0511936939125","-5.0673980405799"
"646","AS-957210-99999","5","0.5","0.2","1","5.04122533132073","5.06817328343444","-10.3710428905594","1.90422698875919","1.87705303124193","6.88647090169985","8.1475017501485","6.58966157021617","0.131240040842929","1.19172079289129","8.93496015812982","9.52340571105135","9.54212333515537","8.07895081380214","8.26128988320132","8.44623071867328","11.9204847114412","2.04848925642996","1.37590396090285","0.0344413860010566","2.18133670061016","2.01597598035902","1.85656914845711","-1.9701642873467"
"647","AS-957210-99999","5","0.5","0.6","1","4.94493774135127","4.90112546103546","-15.3889701869993","1.6435225179915","1.63882881082229","6.55807511878217","6.12560920589795","6.25426538743349","0.176953487981499","1.15792192654064","8.47859481039236","8.11238248813936","4.70769441772309","7.74831128252153","7.93304803747446","8.12045432037813","11.9357247198567","1.92051969161019","1.98677328224141","1.75461669662422","2.29352535707346","2.08802834626825","1.86618893294464","-1.88428413006451"
"648","AS-957210-99999","5","0.5","1","1","4.90402996409767","4.85214089699061","-26.2414195565933","1.35112557023223","1.33245979234459","5.58183346519095","3.62025894876411","5.54833114017331","0.238273417116288","1.11630571304622","8.09610768070743","6.51870772913661","-0.107027610161779","7.34350910517288","7.53833671883069","7.73488905875339","11.2160796554071","2.51427421551648","2.89844878037249","2.63713782186779","2.53983792455796","2.3671033230482","2.18655791858007","-1.72780178401069"
"649","AS-959540-99999","-1","-0.1","-0.2","1","-1.06495101278504","-1.06756523541126","-400.003521267562","0.43926597646109","0.453699527004488","1.24566220181276","1.34195105510531","2.39938060983332","-0.872273235277165","0.997418852212655","-0.579442148778295","-0.317986372368136","-1.11165835906267","-0.203789943321604","-0.0786442311769608","0.0613815090559614","2.08173147942442","-1.82510435059105","-1.65993742747345","-4.12120374820815","-2.0246445840702","-2.17280822090707","-2.33799910077735","-4.57429329407253"
"650","AS-959540-99999","-1","-0.1","-0.6","1","-1.04025445066401","-1.05798696491205","337.41100322738","0.452042814018994","0.448181142693551","1.31116864852032","1.65468161945314","2.55829729776734","-0.877841661365546","1.00320249388611","-0.489665640789699","-0.0202704418655024","2.27996694628629","-0.102922897952439","0.0200463234601216","0.148514638931657","2.54686858463305","-1.80083428931002","-1.67495206131864","-3.81703656158177","-2.09518931146705","-2.24289701868546","-2.40978265883568","-4.45979994773484"
"651","AS-959540-99999","-1","-0.1","-1","1","-1.06217527679832","-1.07073247136422","28.8173982017983","0.614582635890704","0.602938663843608","1.35050447779646","2.15393126562628","2.70256938994131","-1.0397803234175","1.06543404961354","-0.532438952483496","0.0509728712285806","4.52105867956506","-0.0746147050238054","0.0763597448645638","0.238133590159277","2.90528772419263","-1.88294343027996","-2.1029583943977","-7.74595846351835","-2.13021588322954","-2.28786657634267","-2.46443579978203","-4.86759235303416"
"652","AS-959540-99999","-1","-0.1","0.2","1","-0.9906370392255","-1.00452857998323","-3.33723086769886","0.285956801021363","0.292908026000038","0.988842604595282","0.714041712636853","2.33343003440878","-0.687063601601659","0.937781356833073","-0.542533031672196","-0.493288012114412","-3.14116090638053","-0.15166998545822","-0.0303428782648195","0.105370612877476","2.30624043254624","-1.53137563626748","-1.20732972475126","-1.25384263353319","-1.93482922271027","-2.07256416953951","-2.2280594215313","-4.38765657986376"
"653","AS-959540-99999","-1","-0.1","0.6","1","-1.01011413711117","-1.00437294527455","4.78801800502815","0.110537958547352","0.135713958183653","0.377631063328323","-0.138279909779069","2.05297033351091","-0.486572094821348","0.870442035429165","-0.965118455157938","-1.15670438029625","-4.68942482138647","-0.267122896523229","-0.16334340421116","-0.0514387585957373","2.27381022937393","-1.34274951848626","-1.01842447051718","0.494576661191886","-1.80395111607157","-1.94505089998816","-2.10440909210665","-4.32522672630913"
"654","AS-959540-99999","-1","-0.1","1","1","-1.03241280979442","-1.05923566478191","5.79131956620332","0.117857212983866","0.135974605180137","0.428496225218579","-0.08710695767288","1.96969419089482","-0.502959579532253","0.848025245149027","-0.920313694400331","-1.04099901655622","-4.74006494305705","-0.357382973839376","-0.254040184582965","-0.147993220161067","2.13965956254985","-1.34880991961891","-0.953892058883343","0.217951693194953","-1.88023621658737","-1.99409974877196","-2.11768741105588","-4.5432962375083"
"655","AS-959540-99999","-1","-0.3","-0.2","1","-0.949286189739482","-0.949984358149839","3.61838242023142","0.235905720167666","0.252258433654954","0.507214913000276","0.367452838965757","1.95144196970563","-0.61734054589953","0.894126790537658","-0.806958715195702","-0.730744033440256","-1.93086299425262","-0.30639096482223","-0.204368019225659","-0.0976738542429395","2.16984943630299","-1.31417362819598","-1.09819687240601","-2.27758457853844","-1.75021781198576","-1.89247596915998","-2.04911582394857","-4.43225183518778"
"656","AS-959540-99999","-1","-0.3","-0.6","1","-1.00805292559915","-1.00591513024541","4.03059159333429","0.190542852902017","0.203895466620232","0.262295483862793","0.35266323214352","2.04256632662824","-0.58298073512882","0.882154836387892","-0.886847573216734","-0.614159019249815","0.895193800348629","-0.321720819439641","-0.204884865375035","-0.0771057835602668","2.48150858728704","-1.14914305707953","-0.966822251393334","-1.80991194679519","-1.82701121244668","-1.96673342434412","-2.11967211018851","-4.64654597916452"
"657","AS-959540-99999","-1","-0.3","-1","1","-1.03674670519988","-1.06246431922106","-46.4983352678187","0.431106707064011","0.458930418861009","1.09911243206763","1.41810009717071","2.2000776676697","-0.855644134034582","0.982452698997874","-0.568562498512364","-0.205231459244228","2.29085375913468","-0.264034319966686","-0.145544365812238","-0.0109347696823428","2.46437209620456","-1.66767493057999","-1.62333155641494","-4.54800530558483","-1.94922439158583","-2.07287092822825","-2.21101243735205","-4.37762114570331"
"658","AS-959540-99999","-1","-0.3","0.2","1","-0.973626179087933","-0.991049986517403","7.03845920044691","0.0374580109676135","0.0439743641744561","-0.0138457520873985","-0.491035521944704","1.69026415480343","-0.381084036549807","0.824450973790453","-1.19184233913169","-1.3482034213808","-1.82842277030988","-0.436406519174827","-0.338876468600042","-0.231863921588094","2.10323633405752","-1.17799658704429","-0.857167899436093","-1.45252120362076","-1.62831788556934","-1.76245947935127","-1.92212807639152","-4.41414480646391"
"659","AS-959540-99999","-1","-0.3","0.6","1","-1.03450246021629","-1.01400174377065","7.49145958563805","-0.0288695233086127","0.00842907221041141","-0.207829286258011","-0.634663447022836","1.69723930644956","-0.313060626272483","0.796884675653203","-1.35244513362786","-1.48464472638676","-5.1340231747153","-0.50769448557678","-0.41117820335405","-0.304249494855826","2.05000505658815","-1.14461584736985","-0.849981279363921","0.322225502513679","-1.73626778463161","-1.86207974070779","-2.00148880130539","-4.39408414595179"
"660","AS-959540-99999","-1","-0.3","1","1","-0.932133213622281","-0.913724550154826","8.667011308288","-0.0924860292242053","-0.0608969431133327","-0.373859800421906","-1.03497410300594","1.67955659829778","-0.188351517041617","0.762066824167158","-1.25835217193537","-1.41963375334599","-4.77426984543831","-0.392123791345399","-0.290903388687729","-0.181442781768507","2.24039981006458","-0.884492371513465","-0.38465965034005","0.745366096605423","-1.63077070690792","-1.74096756897745","-1.86099938006629","-4.35881314848691"
"661","AS-959540-99999","-1","-0.5","-0.2","1","-0.985028311754551","-0.97908787601266","8.34204397021501","-0.022883415808451","0.00650382439449212","-0.197393857190459","-0.587788416214392","1.51347979027007","-0.304242036777139","0.767824013292379","-1.23978502951272","-1.1890441048312","-4.06444072947992","-0.514783613490067","-0.413697916203423","-0.306090600227772","2.60434517416257","-1.04239117232226","-0.601255688616804","-1.62182350908222","-1.57637267916781","-1.68982113377048","-1.81957039049785","-4.46215011061935"
"662","AS-959540-99999","-1","-0.5","-0.6","1","-1.00802349954906","-0.992908509919882","8.21251611885571","-0.0208244407166172","0.0165572678894902","-0.230631025762635","-0.700662624691716","1.42386927683862","-0.314931383536177","0.769442922849946","-1.31437466286858","-1.39881034051558","-3.80203530397024","-0.585981264266736","-0.49451368349229","-0.390791023364381","2.19235516623232","-1.08374363710595","-0.698147715823864","-1.77894208958534","-1.56907471370601","-1.68407122355041","-1.814660300203","-4.66518749537533"
"663","AS-959540-99999","-1","-0.5","-1","1","-0.952768722959145","-0.939421391817059","6.8123665094945","0.13310739458253","0.164419348359041","0.248117203685116","0.151249024640434","1.68392912989447","-0.495796797731302","0.834940399735294","-0.980474425903719","-0.810985857225528","-1.3513900615161","-0.398513519038292","-0.304378724498907","-0.201277671789775","2.43254727688018","-1.22859162958883","-0.962234881865961","-2.08631704681178","-1.61358978410338","-1.7396295454018","-1.88520680168424","-4.44423414975826"
"664","AS-959540-99999","-1","-0.5","0.2","1","-0.941736956483434","-0.912924690995211","8.93917395997036","-0.0853864349141449","-0.0417804377540752","-0.458574098041332","-0.990026687996407","1.52341420045208","-0.201906587594805","0.741668795632742","-1.35579650184699","-1.49549550235247","-4.90797085989869","-0.491673242521457","-0.394831288831956","-0.290973866470665","2.18292686592277","-0.897222403805661","-0.505468814356058","-1.02478107929653","-1.61381906941838","-1.71151828767344","-1.81438806692274","-4.63781133216494"
"665","AS-959540-99999","-1","-0.5","0.6","1","-0.934844510853581","-0.919913735824569","9.45383309440599","-0.181814340353279","-0.134542346205153","-0.706322924448664","-1.62885073640355","1.35150896323988","-0.0566521567916523","0.701404359788945","-1.40789271207665","-1.69418383383584","-6.0217272860558","-0.544801478318663","-0.458066163042118","-0.364166217502416","2.18358143857001","-0.701569787627982","-0.065333097432287","1.21965059512115","-1.47418511320259","-1.58798766901803","-1.71567518074229","-4.42346985749505"
"666","AS-959540-99999","-1","-0.5","1","1","-1.04572766156329","-1.01389157170447","8.78301256739668","-0.122309326229885","-0.0820223969760762","-0.558387803369001","-1.40956551343587","1.26071867702323","-0.185327437739002","0.724926127023371","-1.61757250271287","-1.91880198706259","-6.11299931417899","-0.746758108736875","-0.67760165121215","-0.604650846158585","1.92437830134307","-1.05918469934387","-0.509236473626724","-1.13109495813946","-1.58392286469802","-1.71567209324933","-1.86536952318182","-4.63061292033156"
"667","AS-959540-99999","-1","0.1","-0.2","1","-1.0218431294506","-1.0320794466164","27.0244041185047","0.634098250168732","0.62450484380089","2.05642025852799","2.42488791549771","2.8582652177797","-1.04620656863864","1.07076590281202","-0.140823631043556","0.214139009932456","1.42010985322829","-0.00557684088862239","0.130455691947141","0.28342782336142","2.69621177056019","-2.19724388957154","-2.21074890556525","-4.7679830979951","-2.23073979227686","-2.39655778630199","-2.57483739441828","-4.80961274421121"
"668","AS-959540-99999","-1","0.1","-0.6","1","-0.946859930520492","-0.970035650469766","19.3195305088867","0.80512770854763","0.783750943925355","2.10349774323446","2.92397249964857","3.18287170176888","-1.17404665386769","1.14059019390314","0.0656692765230034","0.712138256868332","6.25479451154004","0.261591995536772","0.423434302171361","0.609335081244187","2.88548792309115","-2.03782846671146","-2.21183424278023","-7.78140824489371","-2.25027929428616","-2.40466008011549","-2.57353662052469","-4.94742895996842"
